circuit_id,circuit_type,num_qubits,bug_type,valid_file,buggy_file,ground_truth_file,bug_description
circuit_0737,vqe_h2,4,structural,data/valid/circuit_0737_valid.qasm,data/buggy/circuit_0737_buggy.qasm,data/ground_truth/circuit_0737_ground_truth.qasm,Structural error: shifted rz from qubit 2 to qubit 3
circuit_0738,vqe_h2,4,gate_redundancy,data/valid/circuit_0738_valid.qasm,data/buggy/circuit_0738_buggy.qasm,data/ground_truth/circuit_0738_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0739,vqe_h2,4,semantic_deviation,data/valid/circuit_0739_valid.qasm,data/buggy/circuit_0739_buggy.qasm,data/ground_truth/circuit_0739_ground_truth.qasm,Semantic deviation: inverted rotation angle from -0.1192 to 0.1192 on ry
circuit_0740,vqe_h2,4,physics_violation,data/valid/circuit_0740_valid.qasm,data/buggy/circuit_0740_buggy.qasm,data/ground_truth/circuit_0740_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0741,vqe_h2,4,syntax,data/valid/circuit_0741_valid.qasm,data/buggy/circuit_0741_buggy.qasm,data/ground_truth/circuit_0741_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0742,vqe_h2,4,structural,data/valid/circuit_0742_valid.qasm,data/buggy/circuit_0742_buggy.qasm,data/ground_truth/circuit_0742_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0743,vqe_h2,4,gate_redundancy,data/valid/circuit_0743_valid.qasm,data/buggy/circuit_0743_buggy.qasm,data/ground_truth/circuit_0743_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0744,vqe_h2,4,semantic_deviation,data/valid/circuit_0744_valid.qasm,data/buggy/circuit_0744_buggy.qasm,data/ground_truth/circuit_0744_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.9283 to -0.9283 on rz
circuit_0745,vqe_h2,4,physics_violation,data/valid/circuit_0745_valid.qasm,data/buggy/circuit_0745_buggy.qasm,data/ground_truth/circuit_0745_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0746,vqe_h2,4,syntax,data/valid/circuit_0746_valid.qasm,data/buggy/circuit_0746_buggy.qasm,data/ground_truth/circuit_0746_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0747,vqe_h2,4,structural,data/valid/circuit_0747_valid.qasm,data/buggy/circuit_0747_buggy.qasm,data/ground_truth/circuit_0747_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0748,vqe_h2,4,gate_redundancy,data/valid/circuit_0748_valid.qasm,data/buggy/circuit_0748_buggy.qasm,data/ground_truth/circuit_0748_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0749,vqe_h2,4,semantic_deviation,data/valid/circuit_0749_valid.qasm,data/buggy/circuit_0749_buggy.qasm,data/ground_truth/circuit_0749_ground_truth.qasm,Semantic deviation: altered gate basis from ry to rx
circuit_0750,vqe_h2,4,physics_violation,data/valid/circuit_0750_valid.qasm,data/buggy/circuit_0750_buggy.qasm,data/ground_truth/circuit_0750_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0751,qft,6,syntax,data/valid/circuit_0751_valid.qasm,data/buggy/circuit_0751_buggy.qasm,data/ground_truth/circuit_0751_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0752,qft,4,structural,data/valid/circuit_0752_valid.qasm,data/buggy/circuit_0752_buggy.qasm,data/ground_truth/circuit_0752_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0753,qft,6,gate_redundancy,data/valid/circuit_0753_valid.qasm,data/buggy/circuit_0753_buggy.qasm,data/ground_truth/circuit_0753_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 3
circuit_0754,qft,4,semantic_deviation,data/valid/circuit_0754_valid.qasm,data/buggy/circuit_0754_buggy.qasm,data/ground_truth/circuit_0754_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0755,qft,5,physics_violation,data/valid/circuit_0755_valid.qasm,data/buggy/circuit_0755_buggy.qasm,data/ground_truth/circuit_0755_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0756,qft,6,syntax,data/valid/circuit_0756_valid.qasm,data/buggy/circuit_0756_buggy.qasm,data/ground_truth/circuit_0756_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0757,qft,6,structural,data/valid/circuit_0757_valid.qasm,data/buggy/circuit_0757_buggy.qasm,data/ground_truth/circuit_0757_ground_truth.qasm,Structural error: omitted h gate at instruction index 20
circuit_0758,qft,6,gate_redundancy,data/valid/circuit_0758_valid.qasm,data/buggy/circuit_0758_buggy.qasm,data/ground_truth/circuit_0758_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0759,qft,6,semantic_deviation,data/valid/circuit_0759_valid.qasm,data/buggy/circuit_0759_buggy.qasm,data/ground_truth/circuit_0759_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0760,qft,5,physics_violation,data/valid/circuit_0760_valid.qasm,data/buggy/circuit_0760_buggy.qasm,data/ground_truth/circuit_0760_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0761,qft,4,syntax,data/valid/circuit_0761_valid.qasm,data/buggy/circuit_0761_buggy.qasm,data/ground_truth/circuit_0761_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0762,qft,4,structural,data/valid/circuit_0762_valid.qasm,data/buggy/circuit_0762_buggy.qasm,data/ground_truth/circuit_0762_ground_truth.qasm,Structural error: reversed control and target qubits on swap gate
circuit_0763,qft,6,gate_redundancy,data/valid/circuit_0763_valid.qasm,data/buggy/circuit_0763_buggy.qasm,data/ground_truth/circuit_0763_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0764,qft,5,semantic_deviation,data/valid/circuit_0764_valid.qasm,data/buggy/circuit_0764_buggy.qasm,data/ground_truth/circuit_0764_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.5707963267948966 to -1.5708 on cp
circuit_0765,qft,4,physics_violation,data/valid/circuit_0765_valid.qasm,data/buggy/circuit_0765_buggy.qasm,data/ground_truth/circuit_0765_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0766,qft,4,syntax,data/valid/circuit_0766_valid.qasm,data/buggy/circuit_0766_buggy.qasm,data/ground_truth/circuit_0766_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0767,qft,4,structural,data/valid/circuit_0767_valid.qasm,data/buggy/circuit_0767_buggy.qasm,data/ground_truth/circuit_0767_ground_truth.qasm,Structural error: omitted cp gate at instruction index 6
circuit_0768,qft,4,gate_redundancy,data/valid/circuit_0768_valid.qasm,data/buggy/circuit_0768_buggy.qasm,data/ground_truth/circuit_0768_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0769,qft,4,semantic_deviation,data/valid/circuit_0769_valid.qasm,data/buggy/circuit_0769_buggy.qasm,data/ground_truth/circuit_0769_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.5707963267948966 to -1.5708 on cp
circuit_0770,qft,4,physics_violation,data/valid/circuit_0770_valid.qasm,data/buggy/circuit_0770_buggy.qasm,data/ground_truth/circuit_0770_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0771,qft,5,syntax,data/valid/circuit_0771_valid.qasm,data/buggy/circuit_0771_buggy.qasm,data/ground_truth/circuit_0771_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0772,qft,6,structural,data/valid/circuit_0772_valid.qasm,data/buggy/circuit_0772_buggy.qasm,data/ground_truth/circuit_0772_ground_truth.qasm,Structural error: shifted h from qubit 1 to qubit 2
circuit_0773,qft,4,gate_redundancy,data/valid/circuit_0773_valid.qasm,data/buggy/circuit_0773_buggy.qasm,data/ground_truth/circuit_0773_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 0
circuit_0774,qft,5,semantic_deviation,data/valid/circuit_0774_valid.qasm,data/buggy/circuit_0774_buggy.qasm,data/ground_truth/circuit_0774_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0775,qft,5,physics_violation,data/valid/circuit_0775_valid.qasm,data/buggy/circuit_0775_buggy.qasm,data/ground_truth/circuit_0775_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0776,qft,6,syntax,data/valid/circuit_0776_valid.qasm,data/buggy/circuit_0776_buggy.qasm,data/ground_truth/circuit_0776_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0777,qft,6,structural,data/valid/circuit_0777_valid.qasm,data/buggy/circuit_0777_buggy.qasm,data/ground_truth/circuit_0777_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0778,qft,4,gate_redundancy,data/valid/circuit_0778_valid.qasm,data/buggy/circuit_0778_buggy.qasm,data/ground_truth/circuit_0778_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0779,qft,6,semantic_deviation,data/valid/circuit_0779_valid.qasm,data/buggy/circuit_0779_buggy.qasm,data/ground_truth/circuit_0779_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0780,qft,6,physics_violation,data/valid/circuit_0780_valid.qasm,data/buggy/circuit_0780_buggy.qasm,data/ground_truth/circuit_0780_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0781,qft,5,syntax,data/valid/circuit_0781_valid.qasm,data/buggy/circuit_0781_buggy.qasm,data/ground_truth/circuit_0781_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0782,qft,5,structural,data/valid/circuit_0782_valid.qasm,data/buggy/circuit_0782_buggy.qasm,data/ground_truth/circuit_0782_ground_truth.qasm,Structural error: shifted h from qubit 1 to qubit 2
circuit_0783,qft,5,gate_redundancy,data/valid/circuit_0783_valid.qasm,data/buggy/circuit_0783_buggy.qasm,data/ground_truth/circuit_0783_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 4
circuit_0784,qft,4,semantic_deviation,data/valid/circuit_0784_valid.qasm,data/buggy/circuit_0784_buggy.qasm,data/ground_truth/circuit_0784_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0785,qft,4,physics_violation,data/valid/circuit_0785_valid.qasm,data/buggy/circuit_0785_buggy.qasm,data/ground_truth/circuit_0785_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0786,qft,6,syntax,data/valid/circuit_0786_valid.qasm,data/buggy/circuit_0786_buggy.qasm,data/ground_truth/circuit_0786_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0787,qft,6,structural,data/valid/circuit_0787_valid.qasm,data/buggy/circuit_0787_buggy.qasm,data/ground_truth/circuit_0787_ground_truth.qasm,Structural error: omitted cp gate at instruction index 9
circuit_0788,qft,4,gate_redundancy,data/valid/circuit_0788_valid.qasm,data/buggy/circuit_0788_buggy.qasm,data/ground_truth/circuit_0788_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0789,qft,4,semantic_deviation,data/valid/circuit_0789_valid.qasm,data/buggy/circuit_0789_buggy.qasm,data/ground_truth/circuit_0789_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0790,qft,5,physics_violation,data/valid/circuit_0790_valid.qasm,data/buggy/circuit_0790_buggy.qasm,data/ground_truth/circuit_0790_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0791,qft,4,syntax,data/valid/circuit_0791_valid.qasm,data/buggy/circuit_0791_buggy.qasm,data/ground_truth/circuit_0791_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0792,qft,4,structural,data/valid/circuit_0792_valid.qasm,data/buggy/circuit_0792_buggy.qasm,data/ground_truth/circuit_0792_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0793,qft,6,gate_redundancy,data/valid/circuit_0793_valid.qasm,data/buggy/circuit_0793_buggy.qasm,data/ground_truth/circuit_0793_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0794,qft,6,semantic_deviation,data/valid/circuit_0794_valid.qasm,data/buggy/circuit_0794_buggy.qasm,data/ground_truth/circuit_0794_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0795,qft,5,physics_violation,data/valid/circuit_0795_valid.qasm,data/buggy/circuit_0795_buggy.qasm,data/ground_truth/circuit_0795_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0796,qft,4,syntax,data/valid/circuit_0796_valid.qasm,data/buggy/circuit_0796_buggy.qasm,data/ground_truth/circuit_0796_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0797,qft,6,structural,data/valid/circuit_0797_valid.qasm,data/buggy/circuit_0797_buggy.qasm,data/ground_truth/circuit_0797_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0798,qft,4,gate_redundancy,data/valid/circuit_0798_valid.qasm,data/buggy/circuit_0798_buggy.qasm,data/ground_truth/circuit_0798_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0799,qft,4,semantic_deviation,data/valid/circuit_0799_valid.qasm,data/buggy/circuit_0799_buggy.qasm,data/ground_truth/circuit_0799_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0800,qft,5,physics_violation,data/valid/circuit_0800_valid.qasm,data/buggy/circuit_0800_buggy.qasm,data/ground_truth/circuit_0800_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0801,qft,4,syntax,data/valid/circuit_0801_valid.qasm,data/buggy/circuit_0801_buggy.qasm,data/ground_truth/circuit_0801_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0802,qft,5,structural,data/valid/circuit_0802_valid.qasm,data/buggy/circuit_0802_buggy.qasm,data/ground_truth/circuit_0802_ground_truth.qasm,Structural error: shifted h from qubit 4 to qubit 0
circuit_0803,qft,6,gate_redundancy,data/valid/circuit_0803_valid.qasm,data/buggy/circuit_0803_buggy.qasm,data/ground_truth/circuit_0803_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 5
circuit_0804,qft,6,semantic_deviation,data/valid/circuit_0804_valid.qasm,data/buggy/circuit_0804_buggy.qasm,data/ground_truth/circuit_0804_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0805,qft,6,physics_violation,data/valid/circuit_0805_valid.qasm,data/buggy/circuit_0805_buggy.qasm,data/ground_truth/circuit_0805_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0806,qft,6,syntax,data/valid/circuit_0806_valid.qasm,data/buggy/circuit_0806_buggy.qasm,data/ground_truth/circuit_0806_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0807,qft,5,structural,data/valid/circuit_0807_valid.qasm,data/buggy/circuit_0807_buggy.qasm,data/ground_truth/circuit_0807_ground_truth.qasm,Structural error: omitted cp gate at instruction index 1
circuit_0808,qft,5,gate_redundancy,data/valid/circuit_0808_valid.qasm,data/buggy/circuit_0808_buggy.qasm,data/ground_truth/circuit_0808_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0809,qft,6,semantic_deviation,data/valid/circuit_0809_valid.qasm,data/buggy/circuit_0809_buggy.qasm,data/ground_truth/circuit_0809_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0810,qft,6,physics_violation,data/valid/circuit_0810_valid.qasm,data/buggy/circuit_0810_buggy.qasm,data/ground_truth/circuit_0810_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0811,qft,6,syntax,data/valid/circuit_0811_valid.qasm,data/buggy/circuit_0811_buggy.qasm,data/ground_truth/circuit_0811_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0812,qft,5,structural,data/valid/circuit_0812_valid.qasm,data/buggy/circuit_0812_buggy.qasm,data/ground_truth/circuit_0812_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0813,qft,6,gate_redundancy,data/valid/circuit_0813_valid.qasm,data/buggy/circuit_0813_buggy.qasm,data/ground_truth/circuit_0813_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0814,qft,5,semantic_deviation,data/valid/circuit_0814_valid.qasm,data/buggy/circuit_0814_buggy.qasm,data/ground_truth/circuit_0814_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.19634954084936207 to -0.1963 on cp
circuit_0815,qft,4,physics_violation,data/valid/circuit_0815_valid.qasm,data/buggy/circuit_0815_buggy.qasm,data/ground_truth/circuit_0815_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0816,qft,6,syntax,data/valid/circuit_0816_valid.qasm,data/buggy/circuit_0816_buggy.qasm,data/ground_truth/circuit_0816_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0817,qft,5,structural,data/valid/circuit_0817_valid.qasm,data/buggy/circuit_0817_buggy.qasm,data/ground_truth/circuit_0817_ground_truth.qasm,Structural error: shifted h from qubit 1 to qubit 2
circuit_0818,qft,5,gate_redundancy,data/valid/circuit_0818_valid.qasm,data/buggy/circuit_0818_buggy.qasm,data/ground_truth/circuit_0818_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 0
circuit_0819,qft,5,semantic_deviation,data/valid/circuit_0819_valid.qasm,data/buggy/circuit_0819_buggy.qasm,data/ground_truth/circuit_0819_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0820,qft,4,physics_violation,data/valid/circuit_0820_valid.qasm,data/buggy/circuit_0820_buggy.qasm,data/ground_truth/circuit_0820_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0821,qft,6,syntax,data/valid/circuit_0821_valid.qasm,data/buggy/circuit_0821_buggy.qasm,data/ground_truth/circuit_0821_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0822,qft,5,structural,data/valid/circuit_0822_valid.qasm,data/buggy/circuit_0822_buggy.qasm,data/ground_truth/circuit_0822_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0823,qft,6,gate_redundancy,data/valid/circuit_0823_valid.qasm,data/buggy/circuit_0823_buggy.qasm,data/ground_truth/circuit_0823_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 4
circuit_0824,qft,5,semantic_deviation,data/valid/circuit_0824_valid.qasm,data/buggy/circuit_0824_buggy.qasm,data/ground_truth/circuit_0824_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0825,qft,6,physics_violation,data/valid/circuit_0825_valid.qasm,data/buggy/circuit_0825_buggy.qasm,data/ground_truth/circuit_0825_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0826,qft,4,syntax,data/valid/circuit_0826_valid.qasm,data/buggy/circuit_0826_buggy.qasm,data/ground_truth/circuit_0826_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0827,qft,5,structural,data/valid/circuit_0827_valid.qasm,data/buggy/circuit_0827_buggy.qasm,data/ground_truth/circuit_0827_ground_truth.qasm,Structural error: reversed control and target qubits on swap gate
circuit_0828,qft,5,gate_redundancy,data/valid/circuit_0828_valid.qasm,data/buggy/circuit_0828_buggy.qasm,data/ground_truth/circuit_0828_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0829,qft,4,semantic_deviation,data/valid/circuit_0829_valid.qasm,data/buggy/circuit_0829_buggy.qasm,data/ground_truth/circuit_0829_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0830,qft,6,physics_violation,data/valid/circuit_0830_valid.qasm,data/buggy/circuit_0830_buggy.qasm,data/ground_truth/circuit_0830_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0831,qft,5,syntax,data/valid/circuit_0831_valid.qasm,data/buggy/circuit_0831_buggy.qasm,data/ground_truth/circuit_0831_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0832,qft,4,structural,data/valid/circuit_0832_valid.qasm,data/buggy/circuit_0832_buggy.qasm,data/ground_truth/circuit_0832_ground_truth.qasm,Structural error: shifted h from qubit 1 to qubit 2
circuit_0833,qft,5,gate_redundancy,data/valid/circuit_0833_valid.qasm,data/buggy/circuit_0833_buggy.qasm,data/ground_truth/circuit_0833_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0834,qft,5,semantic_deviation,data/valid/circuit_0834_valid.qasm,data/buggy/circuit_0834_buggy.qasm,data/ground_truth/circuit_0834_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0835,qft,5,physics_violation,data/valid/circuit_0835_valid.qasm,data/buggy/circuit_0835_buggy.qasm,data/ground_truth/circuit_0835_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0836,qft,6,syntax,data/valid/circuit_0836_valid.qasm,data/buggy/circuit_0836_buggy.qasm,data/ground_truth/circuit_0836_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0837,qft,4,structural,data/valid/circuit_0837_valid.qasm,data/buggy/circuit_0837_buggy.qasm,data/ground_truth/circuit_0837_ground_truth.qasm,Structural error: omitted cp gate at instruction index 8
circuit_0838,qft,4,gate_redundancy,data/valid/circuit_0838_valid.qasm,data/buggy/circuit_0838_buggy.qasm,data/ground_truth/circuit_0838_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0839,qft,4,semantic_deviation,data/valid/circuit_0839_valid.qasm,data/buggy/circuit_0839_buggy.qasm,data/ground_truth/circuit_0839_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0840,qft,4,physics_violation,data/valid/circuit_0840_valid.qasm,data/buggy/circuit_0840_buggy.qasm,data/ground_truth/circuit_0840_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0841,qft,5,syntax,data/valid/circuit_0841_valid.qasm,data/buggy/circuit_0841_buggy.qasm,data/ground_truth/circuit_0841_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0842,qft,6,structural,data/valid/circuit_0842_valid.qasm,data/buggy/circuit_0842_buggy.qasm,data/ground_truth/circuit_0842_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0843,qft,4,gate_redundancy,data/valid/circuit_0843_valid.qasm,data/buggy/circuit_0843_buggy.qasm,data/ground_truth/circuit_0843_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0844,qft,6,semantic_deviation,data/valid/circuit_0844_valid.qasm,data/buggy/circuit_0844_buggy.qasm,data/ground_truth/circuit_0844_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0845,qft,4,physics_violation,data/valid/circuit_0845_valid.qasm,data/buggy/circuit_0845_buggy.qasm,data/ground_truth/circuit_0845_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0846,qft,4,syntax,data/valid/circuit_0846_valid.qasm,data/buggy/circuit_0846_buggy.qasm,data/ground_truth/circuit_0846_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0847,qft,5,structural,data/valid/circuit_0847_valid.qasm,data/buggy/circuit_0847_buggy.qasm,data/ground_truth/circuit_0847_ground_truth.qasm,Structural error: shifted h from qubit 4 to qubit 0
circuit_0848,qft,5,gate_redundancy,data/valid/circuit_0848_valid.qasm,data/buggy/circuit_0848_buggy.qasm,data/ground_truth/circuit_0848_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0849,qft,5,semantic_deviation,data/valid/circuit_0849_valid.qasm,data/buggy/circuit_0849_buggy.qasm,data/ground_truth/circuit_0849_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0850,qft,6,physics_violation,data/valid/circuit_0850_valid.qasm,data/buggy/circuit_0850_buggy.qasm,data/ground_truth/circuit_0850_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0851,qft,5,syntax,data/valid/circuit_0851_valid.qasm,data/buggy/circuit_0851_buggy.qasm,data/ground_truth/circuit_0851_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0852,qft,5,structural,data/valid/circuit_0852_valid.qasm,data/buggy/circuit_0852_buggy.qasm,data/ground_truth/circuit_0852_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0853,qft,4,gate_redundancy,data/valid/circuit_0853_valid.qasm,data/buggy/circuit_0853_buggy.qasm,data/ground_truth/circuit_0853_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0854,qft,4,semantic_deviation,data/valid/circuit_0854_valid.qasm,data/buggy/circuit_0854_buggy.qasm,data/ground_truth/circuit_0854_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0855,qft,5,physics_violation,data/valid/circuit_0855_valid.qasm,data/buggy/circuit_0855_buggy.qasm,data/ground_truth/circuit_0855_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0856,qft,5,syntax,data/valid/circuit_0856_valid.qasm,data/buggy/circuit_0856_buggy.qasm,data/ground_truth/circuit_0856_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0857,qft,6,structural,data/valid/circuit_0857_valid.qasm,data/buggy/circuit_0857_buggy.qasm,data/ground_truth/circuit_0857_ground_truth.qasm,Structural error: omitted cp gate at instruction index 2
circuit_0858,qft,6,gate_redundancy,data/valid/circuit_0858_valid.qasm,data/buggy/circuit_0858_buggy.qasm,data/ground_truth/circuit_0858_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0859,qft,4,semantic_deviation,data/valid/circuit_0859_valid.qasm,data/buggy/circuit_0859_buggy.qasm,data/ground_truth/circuit_0859_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
