circuit_id,circuit_type,num_qubits,bug_type,system_name,pass_at_1,pass_at_3,iterations_used,physics_validity,gate_count_reduction,depth_reduction,final_status
circuit_0768,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0768,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0768,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0769,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0769,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0769,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0770,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-14,-15,PASS
circuit_0770,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-14,-15,FAIL
circuit_0770,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0771,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0771,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0771,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0772,qft,6,structural,physics_constrained_agent,0,1,3,1,-52,-53,PASS
circuit_0772,qft,6,structural,QBugLM_unconstrained,0,0,1,1,-52,-54,FAIL
circuit_0772,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0773,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0773,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0773,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0774,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0774,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0774,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0775,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-30,-31,PASS
circuit_0775,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-30,-31,FAIL
circuit_0775,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0776,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0776,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0776,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0777,qft,6,structural,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0777,qft,6,structural,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0777,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0778,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-12,PASS
circuit_0778,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-12,PASS
circuit_0778,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0779,qft,6,semantic_deviation,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0779,qft,6,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0779,qft,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0780,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-54,-55,PASS
circuit_0780,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-54,-55,FAIL
circuit_0780,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0781,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0781,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0781,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0782,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-28,PASS
circuit_0782,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-29,FAIL
circuit_0782,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0783,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-28,PASS
circuit_0783,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-28,PASS
circuit_0783,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0784,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0784,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0784,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0785,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-11,-12,PASS
circuit_0785,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-11,-12,FAIL
circuit_0785,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0786,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0786,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0786,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0787,qft,6,structural,physics_constrained_agent,1,1,1,1,-48,-48,PASS
circuit_0787,qft,6,structural,QBugLM_unconstrained,1,1,1,1,-48,-48,PASS
circuit_0787,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0788,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-15,PASS
circuit_0788,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-15,PASS
circuit_0788,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0789,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0789,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0789,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0790,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-27,-28,PASS
circuit_0790,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-27,-28,FAIL
circuit_0790,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0791,qft,4,syntax,physics_constrained_agent,0,1,2,1,-10,-11,PASS
circuit_0791,qft,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0791,qft,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0792,qft,4,structural,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0792,qft,4,structural,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0792,qft,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0793,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0793,qft,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0793,qft,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0794,qft,6,semantic_deviation,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0794,qft,6,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0794,qft,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0795,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-27,-28,PASS
circuit_0795,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-27,-28,FAIL
circuit_0795,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0796,qft,4,syntax,physics_constrained_agent,0,1,2,1,-10,-11,PASS
circuit_0796,qft,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0796,qft,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0797,qft,6,structural,physics_constrained_agent,0,1,3,1,-52,-54,PASS
circuit_0797,qft,6,structural,QBugLM_unconstrained,0,0,1,1,-52,-54,FAIL
circuit_0797,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0798,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-12,PASS
circuit_0798,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-12,PASS
circuit_0798,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0799,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0799,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0799,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0800,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-30,-31,PASS
circuit_0800,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-30,-31,FAIL
circuit_0800,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0801,qft,4,syntax,physics_constrained_agent,0,1,2,1,-10,-11,PASS
circuit_0801,qft,4,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0801,qft,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0802,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-30,PASS
circuit_0802,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-30,FAIL
circuit_0802,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0803,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-52,PASS
circuit_0803,qft,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-52,-52,PASS
circuit_0803,qft,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0804,qft,6,semantic_deviation,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0804,qft,6,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0804,qft,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0805,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-51,-53,PASS
circuit_0805,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-51,-53,FAIL
circuit_0805,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0806,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0806,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0806,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0807,qft,5,structural,physics_constrained_agent,1,1,1,1,-28,-28,PASS
circuit_0807,qft,5,structural,QBugLM_unconstrained,1,1,1,1,-28,-28,PASS
circuit_0807,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0808,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0808,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0808,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0809,qft,6,semantic_deviation,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0809,qft,6,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0809,qft,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0810,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-54,-55,PASS
circuit_0810,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-54,-55,FAIL
circuit_0810,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0811,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0811,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0811,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0812,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-29,PASS
circuit_0812,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-28,FAIL
circuit_0812,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0813,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-53,PASS
circuit_0813,qft,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-52,-53,PASS
circuit_0813,qft,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0814,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0814,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0814,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0815,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-11,-12,PASS
circuit_0815,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-11,-12,FAIL
circuit_0815,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0816,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0816,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0816,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0817,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-28,PASS
circuit_0817,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-29,FAIL
circuit_0817,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0818,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-27,PASS
circuit_0818,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-27,PASS
circuit_0818,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0819,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0819,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0819,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0820,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-14,-15,PASS
circuit_0820,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-14,-15,FAIL
circuit_0820,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0821,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0821,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0821,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0822,qft,5,structural,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0822,qft,5,structural,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0822,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0823,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0823,qft,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0823,qft,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0824,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0824,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0824,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0825,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-54,-55,PASS
circuit_0825,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-54,-55,FAIL
circuit_0825,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0826,qft,4,syntax,physics_constrained_agent,0,1,2,1,-10,-11,PASS
circuit_0826,qft,4,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0826,qft,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0827,qft,5,structural,physics_constrained_agent,1,1,1,1,-28,-31,PASS
circuit_0827,qft,5,structural,QBugLM_unconstrained,1,1,1,1,-28,-31,PASS
circuit_0827,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0828,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-30,PASS
circuit_0828,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-30,PASS
circuit_0828,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0829,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0829,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0829,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0830,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-51,-53,PASS
circuit_0830,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-51,-53,FAIL
circuit_0830,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0831,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0831,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0831,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0832,qft,4,structural,physics_constrained_agent,0,1,3,1,-12,-12,PASS
circuit_0832,qft,4,structural,QBugLM_unconstrained,0,0,1,1,-12,-13,FAIL
circuit_0832,qft,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0833,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-27,PASS
circuit_0833,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-27,PASS
circuit_0833,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0834,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0834,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0834,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0835,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-30,-31,PASS
circuit_0835,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-30,-31,FAIL
circuit_0835,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0836,qft,6,syntax,physics_constrained_agent,0,1,2,1,-50,-52,PASS
circuit_0836,qft,6,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0836,qft,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0837,qft,4,structural,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0837,qft,4,structural,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0837,qft,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0838,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0838,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0838,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0839,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0839,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0839,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0840,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-14,-15,PASS
circuit_0840,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-14,-15,FAIL
circuit_0840,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0841,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0841,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0841,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0842,qft,6,structural,physics_constrained_agent,0,1,3,1,-52,-54,PASS
circuit_0842,qft,6,structural,QBugLM_unconstrained,0,0,1,1,-52,-54,FAIL
circuit_0842,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0843,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0843,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0843,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0844,qft,6,semantic_deviation,physics_constrained_agent,1,1,1,1,-52,-54,PASS
circuit_0844,qft,6,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-52,-54,PASS
circuit_0844,qft,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0845,qft,4,physics_violation,physics_constrained_agent,1,1,1,1,-11,-12,PASS
circuit_0845,qft,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-11,-12,FAIL
circuit_0845,qft,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0846,qft,4,syntax,physics_constrained_agent,0,1,2,1,-10,-11,PASS
circuit_0846,qft,4,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0846,qft,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0847,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-30,PASS
circuit_0847,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-30,FAIL
circuit_0847,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0848,qft,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0848,qft,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0848,qft,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0849,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0849,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0849,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0850,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-54,-55,PASS
circuit_0850,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-54,-55,FAIL
circuit_0850,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0851,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0851,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0851,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0852,qft,5,structural,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0852,qft,5,structural,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0852,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0853,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0853,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0853,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0854,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0854,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0854,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0855,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-30,-31,PASS
circuit_0855,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-30,-31,FAIL
circuit_0855,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0856,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0856,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0856,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0857,qft,6,structural,physics_constrained_agent,1,1,1,1,-50,-50,PASS
circuit_0857,qft,6,structural,QBugLM_unconstrained,1,1,1,1,-50,-50,PASS
circuit_0857,qft,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0858,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-51,PASS
circuit_0858,qft,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-52,-51,PASS
circuit_0858,qft,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0859,qft,4,semantic_deviation,physics_constrained_agent,1,1,1,1,-12,-13,PASS
circuit_0859,qft,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-12,-13,PASS
circuit_0859,qft,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0860,qft,6,physics_violation,physics_constrained_agent,1,1,1,1,-51,-53,PASS
circuit_0860,qft,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-51,-53,FAIL
circuit_0860,qft,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0861,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0861,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0861,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0862,qft,5,structural,physics_constrained_agent,0,1,3,1,-28,-30,PASS
circuit_0862,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-30,FAIL
circuit_0862,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0863,qft,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-12,PASS
circuit_0863,qft,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-12,PASS
circuit_0863,qft,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0864,qft,5,semantic_deviation,physics_constrained_agent,1,1,1,1,-28,-29,PASS
circuit_0864,qft,5,semantic_deviation,QBugLM_unconstrained,1,1,1,1,-28,-29,PASS
circuit_0864,qft,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0865,qft,5,physics_violation,physics_constrained_agent,1,1,1,1,-27,-28,PASS
circuit_0865,qft,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-27,-28,FAIL
circuit_0865,qft,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0866,qft,5,syntax,physics_constrained_agent,0,1,2,1,-26,-27,PASS
circuit_0866,qft,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0866,qft,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0867,qft,5,structural,physics_constrained_agent,0,1,3,1,-29,-29,PASS
circuit_0867,qft,5,structural,QBugLM_unconstrained,0,0,1,1,-28,-28,FAIL
circuit_0867,qft,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0868,qft,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-52,-54,PASS
